path	language	class	owner	dependency_direction
packages/agent/src/shared/protocol/events/tests/tron_core.rs	rust	test-support	rust:shared-protocol	test-only helper; production code must not depend on it
packages/agent/src/shared/protocol/events/tron/catalog.rs	rust	implementation	rust:shared-protocol	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/protocol/events/tron/mod.rs	rust	facade	rust:shared-protocol	callers may depend on this narrow owner-approved surface only
packages/agent/src/shared/protocol/memory.rs	rust	implementation	rust:shared-protocol	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/protocol/messages/mod.rs	rust	facade	rust:shared-protocol	callers may depend on this narrow owner-approved surface only
packages/agent/src/shared/protocol/messages/tests.rs	rust	test-support	rust:shared-protocol	test-only helper; production code must not depend on it
packages/agent/src/shared/protocol/mod.rs	rust	facade	rust:shared-protocol	callers may depend on this narrow owner-approved surface only
packages/agent/src/shared/protocol/model_capabilities.rs	rust	implementation	rust:shared-protocol	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/server/context.rs	rust	implementation	rust:shared-server	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/server/error_mapping/mod.rs	rust	implementation	rust:shared-server	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/server/errors.rs	rust	contract	rust:shared-server	may be shared across the owning boundary without concrete implementation imports
packages/agent/src/shared/server/events.rs	rust	implementation	rust:shared-server	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/server/mod.rs	rust	facade	rust:shared-server	callers may depend on this narrow owner-approved surface only
packages/agent/src/shared/server/params.rs	rust	implementation	rust:shared-server	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/server/protocol.rs	rust	implementation	rust:shared-server	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/server/test_support.rs	rust	test-support	rust:shared-server	test-only helper; production code must not depend on it
packages/agent/src/shared/server/validation.rs	rust	implementation	rust:shared-server	owner-private; callers must enter through the owner facade or contract
packages/agent/src/shared/storage/archive.rs	rust	adapter	rust:shared-storage	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/shared/storage/maintenance.rs	rust	adapter	rust:shared-storage	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/shared/storage/mod.rs	rust	adapter	rust:shared-storage	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/shared/storage/payloads.rs	rust	adapter	rust:shared-storage	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/shared/storage/schema.rs	rust	adapter	rust:shared-storage	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/shared/storage/stats.rs	rust	adapter	rust:shared-storage	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/shared/storage/tests.rs	rust	test-support	rust:shared-storage	test-only helper; production code must not depend on it
packages/agent/src/transport/engine/contracts.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/engine/mod.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/engine/socket/mod.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/engine/socket/outbound.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/engine/socket/stream_projection.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/engine/socket/subscriptions.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/engine/socket/tests.rs	rust	test-support	rust:transport	test-only helper; production code must not depend on it
packages/agent/src/transport/engine/socket/wire.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/http/auth.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/http/mod.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/mod.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/runtime/external_workers.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/runtime/mod.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/runtime/queue_drainer.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/runtime/setup.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/runtime/streams/capability_call.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/runtime/streams/message.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/runtime/streams/mod.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
packages/agent/src/transport/runtime/streams/routed.rs	rust	adapter	rust:transport	may depend inward on contracts and outward on one concrete external backend only
