id	surface	family	owner	audience	replacementClass	agentDefaultVisibility	purpose	effect	risk	authorityBoundary	evidenceBoundary	minimalityDecision	evolutionPath	nextAction	notes
state_get	agent_operation	state	domains::capability::operations::state	kernel_evolution	kernel_evolution_only	inspect_only	agent_invokes_named_capability_operation	execute_contract	execute_contract	engine_owned_kernel_authority	engine_trace_replay_catalog_or_source_review_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	source_level_evolution_only	session_scratch_state_stays_engine_owned_until_new_state_plane
state_list	agent_operation	state	domains::capability::operations::state	kernel_evolution	kernel_evolution_only	inspect_only	agent_invokes_named_capability_operation	execute_contract	execute_contract	engine_owned_kernel_authority	engine_trace_replay_catalog_or_source_review_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	source_level_evolution_only	session_scratch_state_stays_engine_owned_until_new_state_plane
state_set	agent_operation	state	domains::capability::operations::state	kernel_evolution	kernel_evolution_only	inspect_only	agent_invokes_named_capability_operation	execute_contract	execute_contract	engine_owned_kernel_authority	engine_trace_replay_catalog_or_source_review_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	source_level_evolution_only	session_scratch_state_stays_engine_owned_until_new_state_plane
subagent_cancel	agent_operation	subagents	domains::capability::operations::subagents + domains::subagents	session_work	runtime_routable	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_subagent_adapter_requires_task_runtime_authority_merge_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
subagent_launch	agent_operation	subagents	domains::capability::operations::subagents + domains::subagents	session_work	runtime_routable	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_subagent_adapter_requires_task_runtime_authority_merge_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
subagent_result	agent_operation	subagents	domains::capability::operations::subagents + domains::subagents	session_work	runtime_routable	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_subagent_adapter_requires_task_runtime_authority_merge_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
subagent_status	agent_operation	subagents	domains::capability::operations::subagents + domains::subagents	session_work	runtime_routable	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	exact_operation_selectors_plus_route_authority	shadow_activation_route_event_and_rollback_evidence_required	module_candidate	candidate_validation_shadow_approval_activation_route_event_rollback	prove_next_runtime_route_before_expanding_targets	future_subagent_adapter_requires_task_runtime_authority_merge_evidence_provider_safe_refs_replay_idempotency_and_rollback_disable_refs
subagent_task_inspect	agent_operation	subagents	domains::capability::operations::subagents + domains::subagents	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_produce_subagent_task_evidence_but_not_bypass_task_custody
subagent_task_list	agent_operation	subagents	domains::capability::operations::subagents + domains::subagents	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_produce_subagent_task_evidence_but_not_bypass_task_custody
tool_source_inspect	agent_operation	tool_sources	domains::capability::operations::tool_sources + domains::tool_sources	governance	kernel_evolution_only	search_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_governance_policy_and_exact_selectors	durable_governance_records_and_audit_refs_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	preserve_as_replacement_trust_pipeline	tool_source_provenance_is_inspect_only_and_not_an_execution_route
tool_source_list	agent_operation	tool_sources	domains::capability::operations::tool_sources + domains::tool_sources	governance	kernel_evolution_only	search_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_governance_policy_and_exact_selectors	durable_governance_records_and_audit_refs_required	keep_governance	source_candidate_validation_adversarial_review_user_approved_integration	preserve_as_replacement_trust_pipeline	tool_source_provenance_is_inspect_only_and_not_an_execution_route
trace_get	agent_operation	trace	domains::capability::operations::trace	agent_diagnostics	kernel_evolution_only	search_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	engine_owned_kernel_authority	engine_trace_replay_catalog_or_source_review_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	source_level_evolution_only	engine_audit_substrate_stays_engine_owned
trace_list	agent_operation	trace	domains::capability::operations::trace	agent_diagnostics	kernel_evolution_only	search_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	engine_owned_kernel_authority	engine_trace_replay_catalog_or_source_review_evidence_required	keep_core	source_candidate_validation_adversarial_review_user_approved_integration	source_level_evolution_only	engine_audit_substrate_stays_engine_owned
update_diagnostic_inspect	agent_operation	update_diagnostics	domains::capability::operations::update_diagnostics + domains::update_diagnostics	session_work	producer_extensible	default_visible	agent_invokes_named_capability_operation	execute_contract	execute_contract	server_owned_resource_custody_and_exact_selectors	durable_resource_trace_and_provider_safe_projection_required	keep_core	module_producer_may_extend_records_without_bypassing_custody	keep_producer_extensions_inside_resource_custody	modules_may_add_diagnostics_but_not_bypass_update_diagnostic_records
